min;max;size;buckets;mean_elements_in_bucket;threads;time_allocate_sync;time_deallocate;time_all;error;0;0;0;0;0;0;0;0;
0;2147483647;500000;16667;30;128846.441891;1;0.000000;0.000054;0.218245;o;0.000161;0.004622;0.026342;0.053781;0.080125;0.070795;0.062448;0.218179;
0;2147483647;500000;16130;31;133135.997954;1;0.000000;0.000060;0.220267;o;0.000195;0.004726;0.027376;0.051386;0.078764;0.073876;0.062596;0.220190;
0;2147483647;500000;15625;32;137438.953408;1;0.000000;0.000052;0.219574;o;0.000150;0.004651;0.027893;0.055084;0.082978;0.078490;0.053214;0.219510;
0;2147483647;500000;15152;33;141729.385362;1;0.000000;0.000047;0.220942;o;0.000188;0.004394;0.026544;0.057651;0.084197;0.081453;0.050620;0.220881;
0;2147483647;500000;14706;34;146027.719774;1;0.000000;0.000049;0.220928;o;0.000218;0.004560;0.027185;0.055910;0.083097;0.079628;0.053321;0.220859;
0;2147483647;500000;14286;35;150320.848873;1;0.000000;0.000050;0.220482;o;0.000211;0.004750;0.026109;0.063752;0.089863;0.071955;0.053602;0.220416;
0;2147483647;500000;13889;36;154617.585643;1;0.000000;0.000051;0.222859;o;0.000175;0.004669;0.025697;0.064907;0.090606;0.072474;0.054838;0.222793;
0;2147483647;500000;13514;37;158908.069188;1;0.000000;0.000059;0.221680;o;0.000187;0.004675;0.025504;0.062596;0.088101;0.072047;0.056562;0.221606;
0;2147483647;500000;13158;38;163207.451512;1;0.000000;0.000058;0.223271;o;0.000157;0.004622;0.025783;0.064018;0.089802;0.073002;0.055584;0.223199;
0;2147483647;500000;12821;39;167497.359566;1;0.000000;0.000050;0.218976;o;0.000182;0.004546;0.028767;0.056828;0.085596;0.072210;0.056341;0.218908;
0;2147483647;500000;12500;40;171798.691760;1;0.000000;0.000054;0.221656;o;0.000151;0.004663;0.031426;0.054501;0.085929;0.072540;0.058274;0.221587;
0;2147483647;500000;12196;41;176080.981223;1;0.000000;0.000053;0.222971;o;0.000149;0.004625;0.031416;0.053767;0.085184;0.076124;0.056793;0.222905;
0;2147483647;500000;11905;42;180385.018648;1;0.000000;0.000091;0.233405;o;0.000146;0.004828;0.035378;0.051922;0.087302;0.077688;0.063299;0.233300;
0;2147483647;500000;11628;43;184682.116185;1;0.000000;0.000045;0.227248;o;0.000134;0.004664;0.025885;0.051429;0.077316;0.079538;0.065507;0.227190;
0;2147483647;500000;11364;44;188972.513816;1;0.000000;0.000044;0.227919;o;0.000140;0.004401;0.025157;0.053686;0.078844;0.089348;0.055098;0.227860;
0;2147483647;500000;11112;45;193258.067585;1;0.000000;0.000046;0.228628;o;0.000147;0.004787;0.026363;0.055621;0.081985;0.090334;0.051277;0.228560;
0;2147483647;500000;10870;46;197560.593100;1;0.000000;0.000083;0.228052;o;0.000136;0.004437;0.025526;0.057182;0.082709;0.087946;0.052687;0.227951;
0;2147483647;500000;10639;47;201850.140709;1;0.000000;0.000047;0.229362;o;0.000099;0.004522;0.026307;0.061645;0.087953;0.084050;0.052653;0.229304;
0;2147483647;500000;10417;48;206151.833253;1;0.000000;0.000046;0.238527;o;0.000127;0.004736;0.025486;0.066446;0.091933;0.089301;0.052337;0.238465;
0;2147483647;500000;10205;49;210434.458305;1;0.000000;0.000054;0.224969;o;0.000146;0.004743;0.025175;0.060145;0.085322;0.078960;0.055682;0.224893;
0;2147483647;500000;10000;50;214748.364700;1;0.000000;0.000057;0.223268;o;0.000137;0.004574;0.027272;0.053660;0.080933;0.082310;0.055207;0.223194;
0;2147483647;500000;9804;51;219041.579661;1;0.000000;0.000046;0.227459;o;0.000127;0.004440;0.025246;0.053364;0.078611;0.082901;0.061279;0.227392;
0;2147483647;500000;9616;52;223324.006552;1;0.000000;0.000045;0.224203;o;0.000126;0.004699;0.025079;0.050637;0.075717;0.085486;0.058085;0.224144;
0;2147483647;500000;9434;53;227632.356053;1;0.000000;0.000044;0.225811;o;0.000122;0.004779;0.025460;0.055413;0.080874;0.090059;0.049891;0.225753;
0;2147483647;500000;9260;54;231909.681102;1;0.000000;0.000043;0.219442;o;0.000114;0.004764;0.025262;0.054495;0.079758;0.084992;0.049729;0.219385;
0;2147483647;500000;9091;55;236220.838962;1;0.000000;0.000045;0.226587;o;0.000122;0.004744;0.024986;0.055732;0.080719;0.089706;0.051192;0.226520;
0;2147483647;500000;8929;56;240506.624146;1;0.000000;0.000084;0.228127;o;0.000112;0.004505;0.025496;0.055924;0.081421;0.090490;0.051461;0.228027;
0;2147483647;500000;8772;57;244811.177269;1;0.000000;0.000058;0.232562;o;0.000107;0.004785;0.025151;0.063125;0.088278;0.083711;0.055571;0.232489;
0;2147483647;500000;8621;58;249099.135483;1;0.000000;0.000043;0.229771;o;0.000107;0.004610;0.024430;0.060622;0.085053;0.084675;0.055239;0.229714;
0;2147483647;500000;8475;59;253390.400826;1;0.000000;0.000067;0.229160;o;0.000112;0.004564;0.026623;0.054822;0.081446;0.088312;0.054606;0.229076;
0;2147483647;500000;8334;60;257677.423446;1;0.000000;0.000043;0.238920;o;0.000156;0.005565;0.027219;0.051058;0.078278;0.089784;0.065027;0.238852;
0;2147483647;500000;8197;61;261984.097475;1;0.000000;0.000001;0.169005;o;0.000096;0.005298;0.023491;0.026397;0.049889;0.064366;0.049310;0.168990;
0;2147483647;500000;8065;62;266271.995908;1;0.000000;0.000001;0.200221;o;0.000083;0.004354;0.023386;0.046500;0.069887;0.079535;0.046319;0.200208;
0;2147483647;500000;7937;63;270566.164420;1;0.000000;0.000001;0.205216;o;0.000076;0.004328;0.023226;0.048551;0.071778;0.081133;0.047860;0.205202;
0;2147483647;500000;7813;64;274860.315756;1;0.000000;0.000001;0.207219;o;0.000070;0.004367;0.024309;0.048400;0.072709;0.081324;0.048708;0.207206;
0;2147483647;500000;7693;65;279147.750812;1;0.000000;0.000001;0.209083;o;0.000087;0.004361;0.023065;0.048640;0.071706;0.083180;0.049708;0.209070;
0;2147483647;500000;7576;66;283458.770723;1;0.000000;0.000001;0.235019;o;0.000112;0.004684;0.024751;0.055112;0.079864;0.096883;0.053417;0.234998;
0;2147483647;500000;7463;67;287750.723168;1;0.000000;0.000001;0.236665;o;0.000087;0.004554;0.024745;0.059965;0.084711;0.091510;0.055755;0.236650;
0;2147483647;500000;7353;68;292055.439548;1;0.000000;0.000001;0.238949;o;0.000088;0.004637;0.027725;0.050205;0.077931;0.093997;0.062249;0.238935;
